-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-4.437456;4.038438
-4.462153;4.011133
-4.486680;3.983680
-4.511039;3.956075
-4.535229;3.928320
-4.559247;3.900419
-4.583093;3.872371
-4.606768;3.844177
-4.630268;3.815837
-4.653595;3.787355
-4.676746;3.758729
-4.699721;3.729963
-4.722519;3.701055
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-2997.819336;-270.516357
-2988.140137;-288.136292
-2980.347168;-305.853271
-2968.473145;-323.052765
-2963.454834;-340.918060
-2943.437988;-356.928284
-2927.304932;-373.211639
-2910.092285;-389.177948
-2905.668701;-406.749390
-2887.286621;-422.255341
-2875.744385;-438.606506
-2869.048340;-455.616180
-2865.212158;-473.048920
-2844.514404;-487.579620
-2833.592529;-503.624176
-2828.481934;-520.639282
-2817.375488;-536.488281
-2798.331787;-550.674683
-2788.040283;-566.442200
-2778.639648;-582.308044
-2767.194580;-597.657654
-2758.594727;-613.540100
-2746.005127;-628.445862
-2728.469482;-642.077637
-2719.618408;-657.631958
-2712.620850;-673.582642
-2708.436279;-690.215637
-2707.052979;-707.578674
-2702.660156;-724.176880
-2686.594238;-737.568298
-14.440155;-4.059794
-2655.237549;-764.122009
-2633.232178;-775.314636
-2638.958252;-794.628906
-2634.032959;-810.806335
-2629.008301;-826.953186
-2613.411865;-839.704041
-2606.310059;-855.100403
-2598.169434;-870.123657
-2584.265137;-883.139038
-2578.797607;-898.979187
-2573.233154;-914.785522
-2567.571533;-930.557434
-2560.875488;-945.947754
-2540.048340;-956.007263
-2527.598633;-969.068848
-2519.741943;-983.832275
-2507.152832;-996.688721
-2491.720703;-1008.301270
-2482.712646;-1022.430054
-2470.858887;-1035.324585
-2463.539307;-1050.075073
-2453.379883;-1063.580322
-2442.232910;-1076.595947
-2434.667969;-1091.153198
-2428.837646;-1106.484985
-2422.002686;-1121.367310
-2418.695801;-1137.910156
-2411.668213;-1152.729614
-2404.549316;-1167.506836
-447.539490;-220.702072
-433.658875;-217.175003
-432.318146;-219.831802
-430.961151;-222.480331
-436.673889;-228.833801
-456.450775;-242.779099
-454.952515;-245.575256
-461.330627;-252.685699
-460.645569;-255.997391
-459.937225;-259.310181
-0.000000;-0.000000
-0.000000;-0.000000
-0.861906;-0.507069
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-601.631042;-549.786377
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-566.785706;-585.644043
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-26.211496;-36.578102
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
-0.000000;-0.000000
